Date,Open,High,Low,Close,Volume
2008-08-26,5.2873,5.3548,5.2855,5.3167,519558353
2008-08-25,5.3863,5.3958,5.2564,5.2835,564829239
2008-08-22,5.3878,5.4348,5.3755,5.4135,512744686
2008-08-21,5.3458,5.372,5.2629,5.337,629453817
2008-08-20,5.3526,5.4185,5.3159,5.3839,591204060
2008-08-19,5.3378,5.4223,5.2606,5.3134,718181904
2008-08-18,5.3693,5.4442,5.3224,5.3704,643076646
2008-08-15,5.483,5.5039,5.3603,5.3806,826022889
2008-08-14,5.4553,5.5261,5.4451,5.4905,829066336
2008-08-13,5.4516,5.5116,5.3859,5.4902,982414547
2008-08-12,5.3127,5.4899,5.3127,5.4118,975023100
2008-08-11,5.2089,5.4046,5.1951,5.3144,1038783780
2008-08-08,5.0194,5.1945,5.0145,5.1912,832558384
2008-08-07,4.9875,5.0882,4.945,5.009,783902370
2008-08-06,4.8984,5.1267,4.8377,5.0284,922902081
2008-08-05,4.7615,4.9236,4.7406,4.9186,802513355
2008-08-04,4.7949,4.8349,4.6829,4.6919,689108970
2008-08-01,4.8974,4.8991,4.769,4.7971,635302108
2008-07-31,4.8288,4.9669,4.8063,4.8671,742733897
2008-07-30,4.829,4.9149,4.7797,4.8953,844660737
2008-07-29,4.7537,4.8825,4.7047,4.8098,797585567
2008-07-28,4.9662,4.9744,4.7165,4.7278,910314845
2008-07-25,4.9106,4.9907,4.8586,4.9643,738058765
2008-07-24,5.0311,5.0602,4.8521,4.8695,979021750
2008-07-23,5.0563,5.1552,4.9468,5.0907,1235285552
2008-07-22,4.5595,4.9837,4.4872,4.9617,2188694758
2008-07-21,5.1105,5.1292,4.9332,5.0919,1486007297
2008-07-18,5.1509,5.1945,5.0518,5.0563,1006347639
2008-07-17,5.3306,5.358,5.2483,5.2606,881594002
2008-07-16,5.2074,5.2953,5.1621,5.2923,872135725
2008-07-15,5.2755,5.3199,5.0949,5.1942,1212346700
2008-07-14,5.4883,5.4902,5.2993,5.3244,1032673465
2008-07-11,5.3698,5.4238,5.2366,5.2848,1084127138
2008-07-10,5.3558,5.4303,5.248,5.4088,979082209
2008-07-09,5.5198,5.5395,5.3326,5.3356,1043688004
2008-07-08,5.3706,5.5022,5.2898,5.4976,1035997629
2008-07-07,5.297,5.4245,5.2632,5.3637,955895713
2008-07-03,5.1928,5.2713,5.0758,5.2089,610518073
2008-07-02,5.3603,5.4335,5.1499,5.1499,976841920
2008-07-01,5.0236,5.3503,5.0219,5.3488,1295364176
2008-06-30,5.2064,5.2669,5.1014,5.1277,797893042
2008-06-27,5.0961,5.2223,5.0269,5.2077,1211962586
2008-06-26,5.3326,5.3535,5.1444,5.1519,1012836600
2008-06-25,5.3433,5.4763,5.3244,5.4319,750545406
2008-06-24,5.2682,5.3819,5.2552,5.3051,725378512
2008-06-23,5.3518,5.3854,5.2535,5.3019,753128061
2008-06-20,5.4823,5.5425,5.3586,5.3671,1035395029
2008-06-19,5.4648,5.5839,5.4138,5.5393,923648297
2008-06-18,5.5425,5.5789,5.4309,5.4738,945901643
2008-06-17,5.4558,5.5717,5.4325,5.5552,1049164557
2008-06-16,5.2443,5.4469,5.1772,5.4151,1225921012
2008-06-13,5.2515,5.3328,5.062,5.2778,1569107170
2008-06-12,5.556,5.5921,5.2427,5.3053,1524031955
2008-06-11,5.6446,5.6952,5.4984,5.5368,1120603656
2008-06-10,5.5225,5.7189,5.4818,5.6846,1330131160
2008-06-09,5.6625,5.6633,5.3809,5.5609,2200981824
2008-06-06,5.7566,5.8166,5.6819,5.6846,1125227070
2008-06-05,5.7034,5.8133,5.6863,5.8001,879130403
2008-06-04,5.6339,5.7285,5.6107,5.6707,847908192
2008-06-03,5.7226,5.7633,5.5839,5.6759,875361689
2008-06-02,5.7722,5.8073,5.6506,5.6982,792039626
2008-05-30,5.7411,5.8039,5.7374,5.7796,710682414
2008-05-29,5.7235,5.7633,5.6801,5.7164,754132587
2008-05-28,5.7408,5.7551,5.6248,5.7262,867020739
2008-05-27,5.5976,5.7089,5.5671,5.7089,920571947
2008-05-23,5.5348,5.5717,5.4438,5.5477,1057858538
2008-05-22,5.4868,5.5525,5.2669,5.4215,1407415584
2008-05-21,5.6833,5.7566,5.3965,5.4563,1349251426
2008-05-20,5.5669,5.7004,5.5152,5.6924,1130221386
2008-05-19,5.7534,5.7779,5.5514,5.6214,1103117794
2008-05-16,5.8269,5.8269,5.7259,5.7451,892354201
2008-05-15,5.7189,5.8149,5.6404,5.8096,1017654502
2008-05-14,5.8574,5.8864,5.6826,5.7034,1068325066
2008-05-13,5.7749,5.8621,5.7521,5.8171,958277160
2008-05-12,5.6714,5.7831,5.599,5.7617,954652083
2008-05-09,5.6087,5.6419,5.5534,5.6171,784565039
2008-05-08,5.6264,5.7109,5.6057,5.6667,1047884536
2008-05-07,5.6968,5.7633,5.6241,5.6452,818629520
2008-05-06,5.6545,5.7292,5.5781,5.7159,1070446556
2008-05-05,5.5694,5.674,5.5443,5.6563,995815240
2008-05-02,5.5175,5.5694,5.4668,5.5408,1161578350
2008-05-01,5.3573,5.5116,5.3543,5.5116,1052397620
2008-04-30,5.3951,5.5116,5.2948,5.3261,1327628571
2008-04-29,5.2401,5.3787,5.2127,5.3603,1075853573
2008-04-28,5.1981,5.3202,5.179,5.2738,917452204
2008-04-25,5.2268,5.2398,5.0956,5.1974,1157583563
2008-04-24,5.063,5.2049,4.875,5.1731,1979618035
2008-04-23,5.0236,5.047,4.932,4.9875,1754434166
2008-04-22,5.127,5.1442,4.8405,4.9051,1673764607
2008-04-21,4.9714,5.1588,4.9535,5.1492,1210781688
2008-04-18,4.87,4.9688,4.8496,4.9308,1196867349
2008-04-17,4.7215,4.7767,4.6951,4.7311,820090812
2008-04-16,4.6462,4.7187,4.6124,4.7062,927169906
2008-04-15,4.5746,4.5842,4.462,4.5437,810774597
2008-04-14,4.4907,4.5698,4.4259,4.525,985591490
2008-04-11,4.6736,4.6935,4.4827,4.5053,1404171401
2008-04-10,4.627,4.7587,4.6116,4.7326,1114733817
2008-04-09,4.6951,4.7125,4.6077,4.6365,1018624590
2008-04-08,4.6992,4.7903,4.6642,4.6806,1182420428
2008-04-07,4.7824,4.8892,4.7493,4.7734,1350865245
2008-04-04,4.6605,4.7368,4.6166,4.6873,996202977
2008-04-03,4.5045,4.7039,4.5013,4.6417,1226239493
2008-04-02,4.5617,4.6296,4.4655,4.5163,1215934923
2008-04-01,4.4797,4.5827,4.3978,4.5783,1202483260
2008-03-31,4.385,4.4618,4.3635,4.3941,894719618
2008-03-28,4.3426,4.4291,4.3358,4.3791,833602934
2008-03-27,4.4361,4.4496,4.2864,4.2939,1163532487
2008-03-26,4.3136,4.4626,4.3061,4.4423,1378428663
2008-03-25,4.2864,4.3818,4.2058,4.317,1227553341
2008-03-24,4.1045,4.3129,4.0927,4.2735,1244639397
2008-03-20,4.0059,4.0812,3.9558,4.0805,1059314730
2008-03-19,4.0749,4.1115,3.9705,3.9705,1178249315
2008-03-18,3.9603,4.0722,3.9401,4.0669,1405141533
2008-03-17,3.7534,3.9375,3.7526,3.8812,1250389411
2008-03-14,3.9798,3.9897,3.8028,3.8769,1349093751
2008-03-13,3.7948,3.9654,3.7667,3.9172,1473120357
2008-03-12,3.8893,3.9404,3.8324,3.859,1235417051
2008-03-11,3.788,3.9033,3.7352,3.8993,1358741504
2008-03-10,3.7394,3.7809,3.6544,3.6649,1166770934
2008-03-07,3.6897,3.766,3.646,3.7424,1435086166
2008-03-06,3.8247,3.904,3.699,3.7025,1717792582
2008-03-05,3.7841,3.8315,3.7424,3.8117,1420796239
2008-03-04,3.7346,3.8241,3.6871,3.8161,2081545076
2008-03-03,3.8091,3.8575,3.6132,3.7275,1857676418
2008-02-29,3.9598,3.987,3.8219,3.8279,1453774466
2008-02-28,3.8935,4.0478,3.8507,3.9775,1884912106
2008-02-27,3.6206,3.7682,3.6156,3.7657,1703351447
2008-02-26,3.6023,3.7079,3.5346,3.6487,1744474098
2008-02-25,3.6311,3.6801,3.5722,3.6662,1464465328
2008-02-22,3.7509,3.7514,3.5482,3.657,1782561854
2008-02-21,3.861,3.8732,3.7005,3.7218,1093323152
2008-02-20,3.7414,3.8154,3.7258,3.791,1126825568
2008-02-19,3.8595,3.8816,3.7186,3.7402,1170841432
2008-02-15,3.867,3.8915,3.7978,3.8164,1048652975
2008-02-14,3.9644,4.0054,3.8895,3.9026,1112410501
2008-02-13,3.8814,3.974,3.846,3.9625,1127856763
2008-02-12,4.0037,4.0105,3.7849,3.8237,1428745068
2008-02-11,3.9208,3.9795,3.8955,3.9641,1399940798
2008-02-08,3.7374,3.8485,3.7234,3.8426,1580390409
2008-02-07,3.6734,3.8211,3.5905,3.7127,2428474126
2008-02-06,4.0069,4.0395,3.729,3.7352,1830184185
2008-02-05,3.993,4.1027,3.947,3.9613,1329349501
2008-02-04,4.1097,4.1614,4.0244,4.0316,1047805678
2008-02-01,4.173,4.1817,4.0475,4.0957,1178174741
2008-01-31,3.9713,4.1839,3.9625,4.1454,1567544631
2008-01-30,4.027,4.1484,3.98,4.0475,1447067411
2008-01-29,4.0175,4.0656,3.952,4.0282,1282254158
2008-01-28,3.9192,4.0786,3.8724,3.9805,1718484921
2008-01-25,4.2568,4.2591,3.9687,3.9805,1810201566
2008-01-24,4.2867,4.3079,4.042,4.1524,2336834431
2008-01-23,4.1695,4.2867,3.8623,4.2583,3930059007
2008-01-22,4.5287,4.8988,4.4705,4.765,2794610889
2008-01-18,4.9518,5.0758,4.8867,4.941,2002074077
2008-01-17,4.9428,5.0638,4.8508,4.9262,2049550472
2008-01-16,5.0552,5.175,4.7986,4.888,2581388397
2008-01-15,5.4438,5.4878,5.0415,5.176,2731936946
2008-01-14,5.438,5.4937,5.3642,5.4748,1280987413
2008-01-11,5.3885,5.4454,5.2056,5.2881,1434547648
2008-01-10,5.4392,5.5425,5.3708,5.4506,1727714920
2008-01-09,5.2515,5.4958,5.1532,5.4929,2114577242
2008-01-08,5.5139,5.5876,5.2302,5.2443,1774291780
2008-01-07,5.5504,5.6214,5.2119,5.4392,2415571243
2008-01-04,5.8646,5.9092,5.4778,5.5132,1696461719
2008-01-03,5.9855,6.044,5.8995,5.9689,981378219
2008-01-02,6.1085,6.1319,5.896,5.9659,1257945774
2007-12-31,6.1159,6.1389,6.0547,6.0658,626367327
2007-12-28,6.1404,6.1717,6.0288,6.1187,808221745
2007-12-27,6.0921,6.2149,6.0567,6.0807,926835756
2007-12-26,6.0939,6.1539,6.0269,6.0921,819824286
2007-12-24,5.9712,6.1035,5.9646,6.0874,560166740
2007-12-21,5.8189,5.9381,5.8146,5.9381,1159060380
2007-12-20,5.6783,5.7514,5.6137,5.7321,899412602
2007-12-19,5.6062,5.6538,5.5393,5.6072,962608000
2007-12-18,5.7184,5.7358,5.4683,5.6028,1424969830
2007-12-17,5.8399,5.8992,5.6028,5.6466,1193066142
2007-12-14,5.8269,6.1237,5.8039,5.8295,786376280
2007-12-13,5.8213,5.8826,5.7511,5.8738,1008456877
2007-12-12,5.9247,5.9551,5.6876,5.844,1426805321
2007-12-11,5.965,6.0274,5.7376,5.7734,1292093163
2007-12-10,5.9273,5.9909,5.8995,5.9473,841516405
2007-12-07,5.8344,5.9709,5.7581,5.9496,1242650725
2007-12-06,5.7021,5.8213,5.6989,5.8166,1049189755
2007-12-05,5.6033,5.6952,5.5858,5.6801,1038786612
2007-12-04,5.4231,5.5393,5.4201,5.5056,902081497
2007-12-03,5.5664,5.6389,5.441,5.4773,1120174758
2007-11-30,5.7421,5.7478,5.5022,5.5794,1384573664
2007-11-29,5.4895,5.6702,5.4855,5.6429,1220908788
2007-11-28,5.4206,5.5303,5.3693,5.5188,1339319521
2007-11-27,5.3654,5.3824,5.2059,5.3528,1534574574
2007-11-26,5.3244,5.4281,5.2773,5.2833,1521800934
2007-11-23,5.2669,5.2682,5.1981,5.2527,543241116
2007-11-21,5.068,5.2773,5.0418,5.1578,1419921869
2007-11-20,5.0802,5.2602,5.0075,5.1699,1798085396
2007-11-19,5.0839,5.1504,4.9638,5.0206,1345411982
2007-11-16,5.0675,5.114,4.8793,5.0949,1612934573
2007-11-15,5.0882,5.1928,4.9081,5.0311,1733498295
2007-11-14,5.4355,5.437,5.0143,5.0867,1687902006
2007-11-13,4.929,5.2359,4.7085,5.2042,2025780578
2007-11-12,5.0518,5.1362,4.6128,4.7085,2059193154
2007-11-09,5.2317,5.3627,5.0585,5.064,1778142939
2007-11-08,5.7111,5.7226,5.1379,5.3723,2202784806
2007-11-07,5.8298,5.8995,5.6994,5.7044,1156795026
2007-11-06,5.7269,5.8788,5.6727,5.8726,1112596926
2007-11-05,5.6734,5.7855,5.6414,5.7011,937130843
2007-11-02,5.7916,5.8004,5.6184,5.7526,1168360477
2007-11-01,5.7749,5.8213,5.5116,5.7391,938401117
2007-10-31,5.7484,5.8216,5.6635,5.8166,970983322
2007-10-30,5.6994,5.7981,5.6563,5.7259,1095057111
2007-10-29,5.6863,5.7134,5.6558,5.6677,630169676
2007-10-26,5.6644,5.6759,5.5996,5.6558,823617827
2007-10-25,5.6603,5.6924,5.562,5.5968,1132284802
2007-10-24,5.6906,5.7321,5.4883,5.6936,1500396934
2007-10-23,5.7722,5.7749,5.5963,5.7004,2089728452
2007-10-22,5.2099,5.3556,5.2042,5.3393,1855014357
2007-10-19,5.3328,5.3476,5.2056,5.218,1504273308
2007-10-18,5.2515,5.3336,5.2384,5.3124,959307516
2007-10-17,5.2881,5.2982,5.1808,5.2903,1313642068
2007-10-16,5.0652,5.2104,5.0563,5.1922,1239178732
2007-10-15,5.1434,5.192,5.0065,5.1125,1256113839
2007-10-12,4.996,5.1223,4.9545,5.1215,1150898288
2007-10-11,5.19,5.2626,4.6911,4.9678,1903962473
2007-10-10,5.1325,5.1409,5.071,5.1067,776531999
2007-10-09,5.2084,5.2401,5.1036,5.1402,1287589467
2007-10-08,4.9957,5.1419,4.9897,5.1419,973360936
2007-10-05,4.8496,4.9475,4.8288,4.9435,1094352488
2007-10-04,4.8369,4.8402,4.7,4.7841,764167638
2007-10-03,4.8379,4.8747,4.8073,4.8355,806516685
2007-10-02,4.8009,4.8566,4.7734,4.8521,922374385
2007-10-01,4.7346,4.8202,4.6833,4.7871,975075708
2007-09-28,4.6968,4.7338,4.6776,4.6989,715717556
2007-09-27,4.7102,4.7321,4.6642,4.7314,765043035
2007-09-26,4.7286,4.7458,4.6306,4.6783,1136288353
2007-09-25,4.496,4.6913,4.496,4.6901,1386918856
2007-09-24,4.4905,4.5882,4.4905,4.5407,1223153783
2007-09-21,4.3201,4.4291,4.2961,4.4144,1327596016
2007-09-20,4.291,4.3416,4.2665,4.2961,802592172
2007-09-19,4.3791,4.3838,4.269,4.3099,1196310997
2007-09-18,4.2546,4.3743,4.2209,4.3153,1238756121
2007-09-17,4.2558,4.3047,4.2139,4.2371,924178836
2007-09-14,4.1809,4.2554,4.17,4.2502,708355946
2007-09-13,4.2492,4.2561,4.1839,4.2016,765322418
2007-09-12,4.1641,4.269,4.1572,4.1904,1192711223
2007-09-11,4.2229,4.2337,4.0957,4.1494,1130783219
2007-09-10,4.1949,4.2265,4.1015,4.1859,1732934491
2007-09-07,4.042,4.0512,3.98,4.0345,1666864338
2007-09-06,4.1524,4.2135,4.0631,4.1344,2214529698
2007-09-05,4.4438,4.4652,4.1675,4.1877,2707674499
2007-09-04,4.2867,4.4623,4.2821,4.4147,1529543216
2007-08-31,4.2743,4.2773,4.2083,4.2394,1020868483
2007-08-30,4.0595,4.2327,4.0512,4.1715,1672653747
2007-08-29,3.9763,4.1085,3.9665,4.105,1359426091
2007-08-28,4.0064,4.055,3.8776,3.8836,1372811164
2007-08-27,4.0859,4.1229,4.0448,4.0495,823912823
2007-08-24,3.997,4.1457,3.9747,4.1435,1061829084
2007-08-23,4.0802,4.0829,3.9735,4.013,1009904919
2007-08-22,4.0208,4.0644,3.991,4.0578,1224073040
2007-08-21,3.7412,3.9493,3.7047,3.906,1516638338
2007-08-20,3.7962,3.8124,3.6897,3.7414,936649825
2007-08-17,3.7352,3.7816,3.6689,3.7369,1392896085
2007-08-16,3.5797,3.6284,3.4179,3.5842,2172368262
2007-08-15,3.7586,3.8237,3.6633,3.6711,1155812711
2007-08-14,3.9282,3.9285,3.7875,3.7972,859802871
2007-08-13,3.9348,3.961,3.8739,3.9128,877740597
2007-08-10,3.7667,3.9112,3.6841,3.8274,1643891383
2007-08-09,4.0145,4.0722,3.8299,3.8707,1310659733
2007-08-08,4.1877,4.1907,4.0415,4.103,941773202
2007-08-07,4.1314,4.2026,4.0612,4.1346,1107227098
2007-08-06,4.0694,4.1428,3.9285,4.1423,1078301506
2007-08-03,4.1457,4.1627,4.027,4.0368,790431533
2007-08-02,4.1919,4.1939,4.1075,4.1784,994141676
2007-08-01,4.0917,4.1462,3.912,4.1339,2040300645
2007-07-31,4.3788,4.3933,4.0277,4.0345,2052132032
2007-07-30,4.4177,4.454,4.2745,4.3308,1292065845
2007-07-27,4.4747,4.5598,4.4025,4.4048,1350861851
2007-07-26,4.4687,4.5474,4.1939,4.4705,2549985370
2007-07-25,4.2078,4.2357,4.1339,4.2033,1749627084
2007-07-24,4.2514,4.3178,4.1075,4.1296,2092781839
2007-07-23,4.3913,4.4468,4.3156,4.4001,1206569764
2007-07-20,4.3386,4.4152,4.2867,4.4021,1356821054
2007-07-19,4.2956,4.3114,4.2773,4.2867,853582553
2007-07-18,4.2311,4.2382,4.1658,4.2287,882718654
2007-07-17,4.2337,4.2755,4.211,4.2531,826531506
2007-07-16,4.2422,4.2862,4.211,4.2282,1091373699
2007-07-13,4.1339,4.2217,4.1183,4.2177,1057900827
2007-07-12,4.0976,4.1103,4.0542,4.1045,821363068
2007-07-11,4.0415,4.0945,4.0209,4.0542,957014096
2007-07-10,3.9518,4.118,3.9447,4.053,1462622023
2007-07-09,4.0512,4.0694,3.9558,3.991,1160275638
2007-07-06,4.077,4.0829,3.993,4.0512,1019659028
2007-07-05,3.9441,4.0711,3.9407,4.0644,1692524017
2007-07-03,3.7352,3.9011,3.7206,3.8943,1355876534
2007-07-02,3.7085,3.7376,3.6524,3.7135,1160698271
2007-06-29,3.7352,3.7962,3.7079,3.7364,1323111378
2007-06-28,3.7502,3.7506,3.6747,3.6917,978277207
2007-06-27,3.6937,3.7364,3.652,3.7323,1136881174
2007-06-26,3.796,3.7962,3.6352,3.6633,1564509136
2007-06-25,3.8025,3.8299,3.7069,3.7456,1126003359
2007-06-22,3.7922,3.8109,3.7469,3.7667,736996594
2007-06-21,3.7246,3.8051,3.6959,3.7935,1011090388
2007-06-20,3.7928,3.8174,3.7206,3.7221,1046850062
2007-06-19,3.8194,3.8277,3.7643,3.7862,1099983254
2007-06-18,3.7756,3.8328,3.7524,3.8299,1062054833
2007-06-15,3.6927,3.6944,3.6701,3.6897,946117213
2007-06-14,3.5889,3.6567,3.565,3.6364,1135179920
2007-06-13,3.7089,3.7109,3.5331,3.5978,2008065555
2007-06-12,3.6544,3.7271,3.6224,3.6864,1663894271
2007-06-11,3.8583,3.8627,3.6599,3.6801,2186066809
2007-06-08,3.8465,3.8523,3.7439,3.8121,1448224239
2007-06-07,3.8274,3.907,3.7727,3.7978,2234774725
2007-06-06,3.7459,3.7975,3.7335,3.7856,1297191874
2007-06-05,3.7176,3.7574,3.6897,3.7566,1074034662
2007-06-04,3.6327,3.7275,3.61,3.7157,1034106957
2007-06-01,3.7079,3.7109,3.6216,3.6252,1031353837
2007-05-31,3.6767,3.7396,3.6599,3.7109,1512382982
2007-05-30,3.5002,3.6407,3.4764,3.6372,1724648181
2007-05-29,3.508,3.5174,3.4507,3.5014,753104364
2007-05-25,3.4292,3.4838,3.4146,3.4791,738138450
2007-05-24,3.4549,3.505,3.3792,3.3892,1034986140
2007-05-23,3.4915,3.5214,3.4475,3.4575,1062962850
2007-05-22,3.4442,3.4828,3.4292,3.4768,667635279
2007-05-21,3.377,3.4429,3.3694,3.4282,746345881
2007-05-18,3.3748,3.3874,3.3616,3.3686,724021205
2007-05-17,3.2836,3.3643,3.2806,3.3514,859387628
2007-05-16,3.3219,3.3321,3.1661,3.2866,1314778322
2007-05-15,3.3554,3.3738,3.2606,3.2923,1113325981
2007-05-14,3.3591,3.3682,3.3143,3.3488,760405704
2007-05-11,3.2929,3.3418,3.2691,3.3296,759599522
2007-05-10,3.2663,3.3324,3.2436,3.2866,1396284138
2007-05-09,3.2124,3.2751,3.2116,3.2721,837121265
2007-05-08,3.1664,3.2198,3.1661,3.2171,914486550
2007-05-07,3.0944,3.1955,3.0926,3.1821,1004873725
2007-05-04,3.0854,3.1106,3.0778,3.0868,445549092
2007-05-03,3.0833,3.1054,3.063,3.0748,671914757
2007-05-02,3.0513,3.079,3.0459,3.0746,589252727
2007-05-01,3.0493,3.073,3.0181,3.0459,621096950
2007-04-30,3.064,3.0924,3.0518,3.056,719059075
2007-04-27,3.0051,3.061,2.9913,3.06,815763059
2007-04-26,3.1099,3.1388,3.0098,3.0263,2027077230
2007-04-25,2.8863,2.921,2.8723,2.919,1383954631
2007-04-24,2.8788,2.9526,2.7953,2.855,1230821140
2007-04-23,2.8066,2.8723,2.799,2.863,910250637
2007-04-20,2.7891,2.7921,2.7726,2.786,611193193
2007-04-19,2.7611,2.7937,2.7508,2.7638,496801291
2007-04-18,2.7603,2.782,2.7438,2.7679,541128750
2007-04-17,2.818,2.8263,2.7471,2.7661,876837494
2007-04-16,2.7739,2.8018,2.7631,2.7993,710798790
2007-04-13,2.7845,2.7983,2.7573,2.7628,840065706
2007-04-12,2.8193,2.8266,2.7778,2.8228,768093423
2007-04-11,2.8755,2.8768,2.827,2.8348,640310040
2007-04-10,2.8685,2.8858,2.8608,2.8858,411104264
2007-04-09,2.9153,2.9178,2.8489,2.8675,482055877
2007-04-05,2.8813,2.8992,2.8635,2.8992,414663894
2007-04-04,2.9075,2.913,2.8818,2.8865,556102756
2007-04-03,2.8821,2.9158,2.8708,2.8935,681078586
2007-04-02,2.8825,2.8858,2.8482,2.8675,585367054
2007-03-30,2.8878,2.8992,2.8401,2.845,700426351
2007-03-29,2.8835,2.8838,2.824,2.8705,846292394
2007-03-28,2.906,2.921,2.8521,2.855,1106440309
2007-03-27,2.93,2.9648,2.9092,2.9226,1078806943
2007-03-26,2.8788,2.9366,2.8571,2.9348,1008601844
2007-03-23,2.8571,2.8803,2.8571,2.8635,526250769
2007-03-22,2.8715,2.8891,2.8476,2.8771,659230798
2007-03-21,2.817,2.8781,2.8068,2.8745,801570851
2007-03-20,2.7963,2.8123,2.7887,2.801,570479958
2007-03-19,2.7628,2.8036,2.7435,2.7904,831611201
2007-03-16,2.7433,2.7558,2.7351,2.7435,666814756
2007-03-15,2.7561,2.7663,2.7351,2.7428,652101877
2007-03-14,2.7125,2.7561,2.6926,2.7561,928968704
2007-03-13,2.7376,2.7739,2.7064,2.7064,1012015601
2007-03-12,2.695,2.7558,2.6948,2.7518,850772468
2007-03-09,2.7187,2.7205,2.6767,2.694,525545469
2007-03-08,2.7123,2.7163,2.6781,2.695,595907166
2007-03-07,2.695,2.7243,2.6781,2.686,730309924
2007-03-06,2.6886,2.7033,2.6767,2.6998,843491528
2007-03-05,2.6281,2.7143,2.6258,2.6428,975229077
2007-03-02,2.6568,2.6806,2.609,2.6154,1002974180
2007-03-01,2.572,2.7033,2.564,2.666,1650983799
2007-02-28,2.5887,2.6206,2.5415,2.5903,1072375606
2007-02-27,2.6418,2.6662,2.5541,2.5697,1335996339
2007-02-26,2.7513,2.7561,2.6826,2.7143,718482915
2007-02-23,2.7339,2.7659,2.7205,2.7275,604036191
2007-02-22,2.7805,2.781,2.71,2.7411,977659905
2007-02-21,2.6353,2.7405,2.6322,2.7316,1347459863
2007-02-20,2.5893,2.6382,2.5773,2.6303,720335539
2007-02-16,2.6058,2.6154,2.592,2.5973,466217776
2007-02-15,2.6098,2.6213,2.5955,2.609,424130561
2007-02-14,2.591,2.6221,2.5893,2.612,592488787
2007-02-13,2.6085,2.6117,2.5815,2.5933,677263168
2007-02-12,2.585,2.6085,2.5607,2.599,843833356
2007-02-09,2.6298,2.6392,2.548,2.5498,1003244341
2007-02-08,2.6221,2.6495,2.6154,2.6388,791999194
2007-02-07,2.587,2.645,2.5584,2.6379,1243878727
2007-02-06,2.5855,2.586,2.5375,2.5767,1007764168
2007-02-05,2.5817,2.6098,2.5703,2.5703,675040741
2007-02-02,2.5765,2.6103,2.5624,2.5945,724903226
2007-02-01,2.6376,2.6418,2.5945,2.5945,774653610
2007-01-31,2.5965,2.6336,2.583,2.6248,996640548
2007-01-30,2.6488,2.6488,2.6103,2.6196,673107607
2007-01-29,2.641,2.6535,2.6192,2.6317,1051445646
2007-01-26,2.666,2.6757,2.6027,2.6146,1150669417
2007-01-25,2.6682,2.709,2.6346,2.641,1056607417
2007-01-24,2.6361,2.6685,2.6361,2.655,1082074170
2007-01-23,2.6245,2.6796,2.6184,2.6238,1408109075
2007-01-22,2.7302,2.7304,2.6223,2.6578,1683534010
2007-01-19,2.7133,2.7453,2.6982,2.709,1588193616
2007-01-18,2.817,2.8203,2.727,2.7275,2757575972
2007-01-17,2.9858,2.9883,2.9036,2.9078,1895482806
2007-01-16,2.9308,2.9769,2.9223,2.9724,1450578776
2007-01-12,2.8948,2.9109,2.8548,2.8973,1530823886
2007-01-11,2.9386,2.9638,2.9119,2.933,1679858129
2007-01-10,2.9016,2.9948,2.8616,2.9694,3432514300
2007-01-09,2.6482,2.8469,2.6077,2.8341,3905233515
2007-01-08,2.6329,2.6498,2.6115,2.6174,929087125
2007-01-05,2.6283,2.6392,2.5843,2.6047,973519835
2007-01-04,2.5775,2.632,2.5661,2.6225,988071054
2007-01-03,2.642,2.6512,2.5072,2.5657,1444149699
2006-12-29,2.5705,2.6151,2.5528,2.5975,1255353728
2006-12-28,2.452,2.4883,2.4391,2.4763,1306075030
2006-12-27,2.393,2.5105,2.3511,2.4966,2257263896
2006-12-26,2.5145,2.5288,2.477,2.4964,571684745
2006-12-22,2.5567,2.573,2.4991,2.5168,713239256
2006-12-21,2.595,2.6177,2.5168,2.5388,1053875968
2006-12-20,2.6478,2.654,2.5945,2.595,662547675
2006-12-19,2.5923,2.6545,2.5604,2.6428,1062829021
2006-12-18,2.686,2.695,2.5895,2.6174,841513780
2006-12-15,2.7247,2.7324,2.6744,2.686,862752335
2006-12-14,2.7255,2.7561,2.7018,2.7107,970347870
2006-12-13,2.6938,2.7275,2.6685,2.727,998166199
2006-12-12,2.7125,2.7203,2.6192,2.6376,1206267746
2006-12-11,2.7215,2.7349,2.6966,2.7173,582694541
2006-12-08,2.6675,2.7376,2.6638,2.7018,914498156
2006-12-07,2.7563,2.7709,2.6608,2.6652,1171903001
2006-12-06,2.7755,2.798,2.7461,2.7508,743543088
2006-12-05,2.8068,2.827,2.7828,2.7943,772921146
2006-12-04,2.8143,2.8188,2.7709,2.7901,827681465
2006-12-01,2.8116,2.827,2.7588,2.7958,927350248
2006-11-30,2.8235,2.8376,2.7887,2.8073,1015131195
2006-11-29,2.8476,2.8521,2.7631,2.8116,1349429413
2006-11-28,2.7681,2.8163,2.7531,2.8116,1208398811
2006-11-27,2.8312,2.8521,2.7408,2.7418,1253538019
2006-11-24,2.7411,2.8499,2.7408,2.8063,605422031
2006-11-22,2.7255,2.779,2.69,2.7647,783729647
2006-11-21,2.6774,2.7125,2.667,2.7125,726017332
2006-11-20,2.6151,2.6638,2.6087,2.648,662085430
2006-11-17,2.6047,2.6317,2.603,2.6285,543975613
2006-11-16,2.5992,2.6425,2.5905,2.6212,809249039
2006-11-15,2.6045,2.6303,2.572,2.5735,763180214
2006-11-14,2.5963,2.603,2.5688,2.603,686857960
